Date,Time,PanelSpacing_cm,Irradiation_Wm2,AmbientTemp_C,CellTemp_C,Voc_V,Isc_A,Vm_V,Im_A,Pm_W,FF
2025-04-24,05:00,77,4.0,25.9,26.0,83.02,0.01,66.41,0.0,0.3,0.67
2025-04-24,06:00,77,104.2,26.6,29.3,81.98,0.15,65.58,0.13,8.5,0.67
2025-04-24,07:00,77,321.6,28.8,36.9,79.58,0.48,63.66,0.4,25.6,0.67
2025-04-24,08:00,77,549.3,31.6,45.4,76.88,0.83,61.5,0.69,42.6,0.67
2025-04-24,09:00,77,682.9,33.7,50.8,75.17,1.03,60.14,0.87,52.1,0.67
2025-04-24,10:00,77,793.9,35.2,55.0,73.82,1.21,59.06,1.01,59.7,0.67
2025-04-24,11:00,77,850.0,36.2,57.4,73.06,1.3,58.45,1.08,63.4,0.67
2025-04-24,12:00,77,738.3,36.7,55.1,73.78,1.12,59.03,0.94,55.5,0.67
2025-04-24,13:00,77,677.4,36.7,53.6,74.26,1.03,59.41,0.86,51.2,0.67
2025-04-24,14:00,77,519.5,36.0,49.0,75.73,0.79,60.58,0.66,39.8,0.67
2025-04-24,15:00,77,353.9,35.2,44.1,77.29,0.53,61.83,0.45,27.6,0.67
2025-04-24,16:00,77,178.6,34.2,38.7,79.0,0.27,63.2,0.22,14.1,0.67
2025-04-24,17:00,77,35.6,32.4,33.3,80.72,0.05,64.57,0.04,2.9,0.67
2025-04-25,05:00,77,3.9,26.9,27.0,82.68,0.01,66.14,0.0,0.3,0.67
2025-04-25,06:00,77,94.8,28.0,30.3,81.64,0.14,65.31,0.12,7.7,0.67
2025-04-25,07:00,77,292.5,29.4,36.7,79.61,0.44,63.69,0.37,23.3,0.67
2025-04-25,08:00,77,501.4,31.2,43.8,77.39,0.75,61.91,0.63,39.1,0.67
2025-04-25,09:00,77,636.0,32.4,48.3,75.96,0.96,60.77,0.8,48.9,0.67
2025-04-25,10:00,77,717.0,33.1,51.0,75.1,1.09,60.08,0.91,54.6,0.67
2025-04-25,11:00,77,800.1,33.5,53.5,74.29,1.21,59.43,1.02,60.5,0.67
2025-04-25,12:00,77,671.0,33.8,50.6,75.22,1.02,60.18,0.85,51.2,0.67
2025-04-25,13:00,77,569.4,33.9,48.1,76.01,0.86,60.8,0.72,43.8,0.67
2025-04-25,14:00,77,424.6,33.9,44.5,77.14,0.64,61.71,0.54,33.0,0.67
2025-04-25,15:00,77,256.4,33.5,39.9,78.6,0.38,62.88,0.32,20.2,0.67
2025-04-25,16:00,77,136.3,32.9,36.3,79.75,0.2,63.8,0.17,10.9,0.67
2025-04-25,17:00,77,33.5,31.3,32.1,81.07,0.05,64.86,0.04,2.7,0.67
2025-04-26,05:00,77,4.3,27.2,27.4,82.58,0.01,66.07,0.01,0.4,0.67
2025-04-26,06:00,77,97.1,28.0,30.4,81.61,0.14,65.28,0.12,7.9,0.67
2025-04-26,07:00,77,283.2,29.3,36.4,79.72,0.42,63.77,0.35,22.6,0.67
2025-04-26,08:00,77,463.9,30.7,42.3,77.84,0.7,62.28,0.58,36.3,0.67
2025-04-26,09:00,77,619.2,31.8,47.2,76.28,0.93,61.03,0.78,47.7,0.67
2025-04-26,10:00,77,678.3,32.6,49.5,75.56,1.03,60.45,0.86,51.9,0.67
2025-04-26,11:00,77,812.6,33.1,53.4,74.33,1.23,59.47,1.03,61.4,0.67
2025-04-26,12:00,77,773.2,33.2,52.6,74.6,1.17,59.68,0.98,58.6,0.67
2025-04-26,13:00,77,494.4,33.1,45.5,76.83,0.74,61.47,0.62,38.3,0.67
2025-04-26,14:00,77,461.9,33.1,44.7,77.09,0.7,61.68,0.58,35.9,0.67
2025-04-26,15:00,77,280.7,33.1,40.1,78.55,0.42,62.84,0.35,22.1,0.67
2025-04-26,16:00,77,138.2,32.7,36.2,79.79,0.21,63.83,0.17,11.0,0.67
2025-04-26,17:00,77,29.7,31.6,32.3,81.01,0.04,64.81,0.04,2.4,0.67
2025-04-27,05:00,77,4.8,26.6,26.7,82.78,0.01,66.22,0.01,0.4,0.67
2025-04-27,06:00,77,115.0,27.6,30.5,81.59,0.17,65.27,0.14,9.3,0.67
2025-04-27,07:00,77,314.2,28.7,36.6,79.67,0.47,63.74,0.39,25.0,0.67
2025-04-27,08:00,77,513.4,30.1,43.0,77.63,0.77,62.11,0.65,40.1,0.67
2025-04-27,09:00,77,669.6,31.5,48.2,75.97,1.01,60.78,0.85,51.5,0.67
2025-04-27,10:00,77,813.4,32.5,52.8,74.52,1.23,59.62,1.03,61.6,0.67
2025-04-27,11:00,77,830.0,33.1,53.9,74.18,1.26,59.34,1.06,62.6,0.67
2025-04-27,12:00,77,754.5,33.6,52.5,74.62,1.14,59.69,0.96,57.2,0.67
2025-04-27,13:00,77,650.2,34.0,50.2,75.35,0.98,60.28,0.82,49.7,0.67
2025-04-27,14:00,77,497.5,33.9,46.3,76.57,0.75,61.26,0.63,38.5,0.67
2025-04-27,15:00,77,316.1,33.5,41.4,78.13,0.47,62.5,0.4,24.8,0.67
2025-04-27,16:00,77,154.6,32.5,36.3,79.74,0.23,63.79,0.19,12.3,0.67
2025-04-27,17:00,77,28.8,30.4,31.2,81.38,0.04,65.1,0.04,2.3,0.67
2025-04-28,05:00,77,4.6,25.9,26.0,83.02,0.01,66.42,0.01,0.4,0.67
2025-04-28,06:00,77,102.0,26.9,29.5,81.91,0.15,65.53,0.13,8.3,0.67
2025-04-28,07:00,77,291.1,28.3,35.6,79.98,0.43,63.99,0.36,23.3,0.67
2025-04-28,08:00,77,500.9,29.4,41.9,77.97,0.75,62.38,0.63,39.3,0.67
2025-04-28,09:00,77,590.7,30.7,45.5,76.85,0.89,61.48,0.75,45.8,0.67
2025-04-28,10:00,77,748.7,31.6,50.3,75.31,1.13,60.25,0.95,57.2,0.67
2025-04-28,11:00,77,793.4,32.1,51.9,74.8,1.2,59.84,1.01,60.3,0.67
2025-04-28,12:00,77,723.8,32.3,50.4,75.27,1.1,60.22,0.92,55.2,0.67
2025-04-28,13:00,77,615.0,32.3,47.7,76.15,0.93,60.92,0.78,47.4,0.67
2025-04-28,14:00,77,409.1,32.0,42.3,77.86,0.61,62.29,0.51,32.0,0.67
2025-04-28,15:00,77,265.3,31.7,38.4,79.09,0.4,63.27,0.33,21.0,0.67
2025-04-28,16:00,77,139.6,31.2,34.7,80.27,0.21,64.21,0.17,11.2,0.67
2025-04-28,17:00,77,27.9,29.8,30.5,81.59,0.04,65.27,0.03,2.3,0.67
2025-04-29,05:00,77,5.4,26.3,26.5,82.86,0.01,66.29,0.01,0.4,0.67
2025-04-29,06:00,77,123.6,27.5,30.6,81.56,0.18,65.24,0.15,10.0,0.67
2025-04-29,07:00,77,345.4,29.5,38.1,79.18,0.52,63.35,0.43,27.4,0.67
2025-04-29,08:00,77,545.3,31.3,44.9,77.02,0.82,61.61,0.69,42.4,0.67
2025-04-29,09:00,77,724.0,32.9,51.0,75.1,1.1,60.08,0.92,55.2,0.67
2025-04-29,10:00,77,809.7,34.1,54.3,74.04,1.23,59.23,1.03,61.0,0.67
2025-04-29,11:00,77,849.8,34.9,56.1,73.48,1.29,58.78,1.08,63.7,0.67
2025-04-29,12:00,77,813.7,34.9,55.2,73.77,1.24,59.01,1.04,61.1,0.67
2025-04-29,13:00,77,622.1,34.5,50.0,75.4,0.94,60.32,0.79,47.6,0.67
2025-04-29,14:00,77,404.1,34.0,44.1,77.29,0.61,61.83,0.51,31.5,0.67
2025-04-29,15:00,77,252.6,33.2,39.5,78.72,0.38,62.98,0.32,20.0,0.67
2025-04-29,16:00,77,138.3,32.2,35.7,79.95,0.21,63.96,0.17,11.1,0.67
2025-04-29,17:00,77,27.8,30.7,31.4,81.31,0.04,65.05,0.03,2.2,0.67
2025-04-30,05:00,77,5.3,26.1,26.2,82.94,0.01,66.35,0.01,0.4,0.67
2025-04-30,06:00,77,114.5,27.0,29.9,81.78,0.17,65.42,0.14,9.3,0.67
2025-04-30,07:00,77,313.7,28.1,35.9,79.88,0.47,63.9,0.39,25.1,0.67
2025-04-30,08:00,77,516.4,29.4,42.3,77.86,0.78,62.29,0.65,40.4,0.67
2025-04-30,09:00,77,628.8,30.7,46.4,76.55,0.95,61.24,0.79,48.6,0.67
2025-04-30,10:00,77,786.0,31.6,51.3,75.01,1.19,60.01,1.0,59.8,0.67
2025-04-30,11:00,77,830.1,31.8,52.6,74.59,1.26,59.68,1.05,62.9,0.67
2025-04-30,12:00,77,738.0,32.0,50.5,75.25,1.12,60.2,0.94,56.3,0.67
2025-04-30,13:00,77,654.6,32.4,48.7,75.82,0.99,60.65,0.83,50.2,0.67
2025-04-30,14:00,77,529.3,32.3,45.5,76.83,0.8,61.47,0.67,41.0,0.67
2025-04-30,15:00,77,340.5,32.0,40.5,78.41,0.51,62.73,0.43,26.8,0.67
2025-04-30,16:00,77,175.8,31.4,35.8,79.92,0.26,63.93,0.22,14.0,0.67
2025-04-30,17:00,77,37.4,29.9,30.9,81.47,0.06,65.18,0.05,3.0,0.67
2025-05-01,05:00,77,4.2,25.7,25.8,83.07,0.01,66.46,0.01,0.3,0.67
2025-05-01,06:00,77,89.9,26.8,29.0,82.06,0.13,65.65,0.11,7.3,0.67
2025-05-01,07:00,77,256.7,28.3,34.7,80.26,0.38,64.21,0.32,20.6,0.67
2025-05-01,08:00,77,438.6,30.0,41.0,78.27,0.66,62.61,0.55,34.5,0.67
2025-05-01,09:00,77,570.8,31.5,45.8,76.74,0.86,61.39,0.72,44.2,0.67
2025-05-01,10:00,77,733.8,32.8,51.2,75.05,1.11,60.04,0.93,55.9,0.67
2025-05-01,11:00,77,747.0,33.7,52.4,74.65,1.13,59.72,0.95,56.7,0.67
2025-05-01,12:00,77,699.9,34.4,51.9,74.82,1.06,59.86,0.89,53.2,0.67
2025-05-01,13:00,77,651.9,34.7,51.0,75.09,0.99,60.07,0.83,49.7,0.67
2025-05-01,14:00,77,466.4,34.8,46.4,76.55,0.7,61.24,0.59,36.1,0.67
2025-05-01,15:00,77,321.7,34.4,42.4,77.8,0.48,62.24,0.4,25.2,0.67
2025-05-01,16:00,77,161.1,33.4,37.5,79.38,0.24,63.51,0.2,12.8,0.67
2025-05-01,17:00,77,39.2,31.3,32.3,81.01,0.06,64.81,0.05,3.2,0.67
2025-05-02,05:00,77,5.1,25.8,26.0,83.02,0.01,66.42,0.01,0.4,0.67
2025-05-02,06:00,77,105.5,27.3,30.0,81.76,0.16,65.41,0.13,8.6,0.67
2025-05-02,07:00,77,305.2,29.4,37.0,79.52,0.46,63.61,0.38,24.3,0.67
2025-05-02,08:00,77,479.7,31.4,43.4,77.49,0.72,61.99,0.6,37.4,0.67
2025-05-02,09:00,77,685.7,32.6,49.7,75.49,1.04,60.39,0.87,52.5,0.67
2025-05-02,10:00,77,774.2,33.1,52.5,74.63,1.17,59.71,0.98,58.7,0.67
2025-05-02,11:00,77,867.5,33.5,55.2,73.76,1.32,59.01,1.1,65.2,0.67
2025-05-02,12:00,77,802.3,33.9,53.9,74.17,1.22,59.34,1.02,60.6,0.67
2025-05-02,13:00,77,649.8,33.9,50.1,75.37,0.98,60.3,0.82,49.7,0.67
2025-05-02,14:00,77,460.2,33.9,45.4,76.88,0.69,61.51,0.58,35.7,0.67
2025-05-02,15:00,77,293.9,33.6,40.9,78.29,0.44,62.63,0.37,23.1,0.67
2025-05-02,16:00,77,140.4,32.8,36.3,79.74,0.21,63.79,0.18,11.2,0.67
2025-05-02,17:00,77,28.3,31.3,32.0,81.12,0.04,64.9,0.04,2.3,0.67
2025-05-03,05:00,77,5.5,27.0,27.2,82.64,0.01,66.11,0.01,0.5,0.67
2025-05-03,06:00,77,118.5,27.8,30.8,81.49,0.18,65.19,0.15,9.6,0.67
2025-05-03,07:00,77,340.1,29.0,37.5,79.36,0.51,63.49,0.43,27.0,0.67
2025-05-03,08:00,77,539.4,30.6,44.1,77.27,0.81,61.82,0.68,42.0,0.67
2025-05-03,09:00,77,756.9,32.3,51.2,75.03,1.15,60.02,0.96,57.6,0.67
2025-05-03,10:00,77,866.4,33.4,55.0,73.82,1.32,59.06,1.1,65.1,0.67
2025-05-03,11:00,77,943.4,34.3,57.9,72.92,1.44,58.33,1.2,70.3,0.67
2025-05-03,12:00,77,880.0,34.9,56.9,73.22,1.34,58.58,1.12,65.8,0.67
2025-05-03,13:00,77,771.9,35.2,54.5,73.98,1.17,59.19,0.98,58.1,0.67
2025-05-03,14:00,77,569.1,35.2,49.4,75.59,0.86,60.47,0.72,43.6,0.67
2025-05-03,15:00,77,390.8,34.9,44.7,77.1,0.59,61.68,0.49,30.4,0.67
2025-05-03,16:00,77,217.0,34.0,39.5,78.74,0.32,63.0,0.27,17.1,0.67
2025-05-03,17:00,77,41.2,32.0,33.0,80.79,0.06,64.63,0.05,3.3,0.67
2025-05-04,05:00,77,5.2,27.0,27.1,82.65,0.01,66.12,0.01,0.4,0.67
2025-05-04,06:00,77,108.4,28.3,31.0,81.43,0.16,65.14,0.13,8.8,0.67
2025-05-04,07:00,77,318.9,30.1,38.0,79.2,0.48,63.36,0.4,25.3,0.67
2025-05-04,08:00,77,544.1,32.1,45.7,76.77,0.82,61.41,0.69,42.2,0.67
2025-05-04,09:00,77,723.8,33.7,51.8,74.85,1.1,59.88,0.92,55.0,0.67
2025-05-04,10:00,77,857.2,34.7,56.1,73.48,1.3,58.79,1.09,64.2,0.67
2025-05-04,11:00,77,935.9,35.3,58.7,72.67,1.43,58.13,1.2,69.5,0.67
2025-05-04,12:00,77,852.6,35.7,57.0,73.2,1.3,58.56,1.09,63.7,0.67
2025-05-04,13:00,77,746.3,35.9,54.5,73.97,1.13,59.18,0.95,56.2,0.67
2025-05-04,14:00,77,494.8,35.9,48.3,75.95,0.75,60.76,0.63,38.0,0.67
2025-05-04,15:00,77,293.9,35.8,43.2,77.58,0.44,62.06,0.37,23.0,0.67
2025-05-04,16:00,77,140.7,35.2,38.8,78.97,0.21,63.18,0.18,11.1,0.67
2025-05-04,17:00,77,30.3,33.3,34.0,80.46,0.05,64.37,0.04,2.4,0.67
2025-05-05,05:00,77,5.7,26.9,27.0,82.69,0.01,66.15,0.01,0.5,0.67
2025-05-05,06:00,77,115.8,27.8,30.6,81.54,0.17,65.23,0.14,9.4,0.67
2025-05-05,07:00,77,325.0,29.0,37.1,79.5,0.49,63.6,0.41,25.9,0.67
2025-05-05,08:00,77,517.3,30.7,43.7,77.42,0.78,61.93,0.65,40.3,0.67
2025-05-05,09:00,77,725.7,32.0,50.1,75.38,1.1,60.3,0.92,55.5,0.67
2025-05-05,10:00,77,868.9,32.8,54.5,73.98,1.32,59.18,1.11,65.4,0.67
2025-05-05,11:00,77,923.9,33.7,56.8,73.27,1.41,58.61,1.18,69.1,0.67
2025-05-05,12:00,77,859.4,34.3,55.8,73.57,1.31,58.85,1.1,64.5,0.67
2025-05-05,13:00,77,718.6,34.6,52.6,74.59,1.09,59.67,0.91,54.5,0.67
2025-05-05,14:00,77,531.0,34.4,47.7,76.14,0.8,60.91,0.67,40.9,0.67
2025-05-05,15:00,77,327.7,33.9,42.1,77.92,0.49,62.34,0.41,25.7,0.67
2025-05-05,16:00,77,161.2,33.0,37.1,79.5,0.24,63.6,0.2,12.8,0.67
2025-05-05,17:00,77,30.5,31.4,32.2,81.05,0.05,64.84,0.04,2.5,0.67
2025-05-06,05:00,77,5.8,25.6,25.7,83.1,0.01,66.48,0.01,0.5,0.67
2025-05-06,06:00,77,114.3,27.3,30.2,81.69,0.17,65.35,0.14,9.3,0.67
2025-05-06,07:00,77,328.8,29.7,37.9,79.25,0.49,63.4,0.41,26.1,0.67
2025-05-06,08:00,77,533.1,32.7,46.0,76.68,0.8,61.35,0.67,41.3,0.67
2025-05-06,09:00,77,699.6,34.5,52.0,74.77,1.06,59.82,0.89,53.1,0.67
2025-05-06,10:00,77,832.6,35.8,56.6,73.31,1.27,58.65,1.06,62.3,0.67
2025-05-06,11:00,77,874.4,36.7,58.6,72.7,1.33,58.16,1.12,65.0,0.67
2025-05-06,12:00,77,669.5,37.1,53.9,74.18,1.02,59.35,0.85,50.5,0.67
2025-05-06,13:00,77,586.5,37.1,51.8,74.84,0.89,59.87,0.74,44.6,0.67
2025-05-06,14:00,77,436.6,36.6,47.5,76.19,0.66,60.95,0.55,33.6,0.67
2025-05-06,15:00,77,293.1,35.5,42.8,77.68,0.44,62.14,0.37,22.9,0.67
2025-05-06,16:00,77,141.4,34.3,37.8,79.28,0.21,63.42,0.18,11.2,0.67
2025-05-06,17:00,77,28.4,32.3,33.0,80.8,0.04,64.64,0.04,2.3,0.67
2025-05-07,05:00,77,5.5,26.1,26.2,82.94,0.01,66.35,0.01,0.5,0.67
2025-05-07,06:00,77,93.7,26.9,29.2,81.99,0.14,65.59,0.12,7.6,0.67
2025-05-07,07:00,77,262.8,28.0,34.6,80.3,0.39,64.24,0.33,21.1,0.67
2025-05-07,08:00,77,449.0,29.9,41.1,78.22,0.67,62.57,0.56,35.3,0.67
2025-05-07,09:00,77,577.5,31.5,45.9,76.7,0.87,61.36,0.73,44.7,0.67
2025-05-07,10:00,77,738.1,32.4,50.9,75.13,1.12,60.11,0.94,56.3,0.67
2025-05-07,11:00,77,871.9,32.9,54.7,73.93,1.33,59.14,1.11,65.6,0.67
2025-05-07,12:00,77,790.2,33.0,52.8,74.53,1.2,59.62,1.0,59.9,0.67
2025-05-07,13:00,77,688.2,33.0,50.2,75.36,1.04,60.29,0.87,52.6,0.67
2025-05-07,14:00,77,446.9,32.7,43.9,77.35,0.67,61.88,0.56,34.8,0.67
2025-05-07,15:00,77,197.8,32.3,37.2,79.45,0.3,63.56,0.25,15.7,0.67
2025-05-07,16:00,77,102.0,31.4,34.0,80.48,0.15,64.39,0.13,8.2,0.67
2025-05-07,17:00,77,23.1,29.7,30.3,81.65,0.03,65.32,0.03,1.9,0.67
2025-05-08,05:00,77,6.4,24.6,24.8,83.39,0.01,66.71,0.01,0.5,0.67
2025-05-08,06:00,77,122.6,26.3,29.3,81.95,0.18,65.56,0.15,10.0,0.67
2025-05-08,07:00,77,338.6,29.0,37.5,79.38,0.51,63.5,0.42,26.9,0.67
2025-05-08,08:00,77,537.7,32.1,45.5,76.83,0.81,61.46,0.68,41.7,0.67
2025-05-08,09:00,77,709.2,34.0,51.7,74.88,1.07,59.9,0.9,53.9,0.67
2025-05-08,10:00,77,804.3,35.4,55.5,73.67,1.22,58.94,1.02,60.4,0.67
2025-05-08,11:00,77,937.4,36.4,59.9,72.29,1.43,57.83,1.2,69.4,0.67
2025-05-08,12:00,77,865.1,37.1,58.7,72.65,1.32,58.12,1.11,64.2,0.67
2025-05-08,13:00,77,771.2,37.3,56.6,73.33,1.17,58.67,0.98,57.7,0.67
2025-05-08,14:00,77,581.1,36.7,51.2,75.03,0.88,60.03,0.74,44.2,0.67
2025-05-08,15:00,77,386.1,35.9,45.6,76.82,0.58,61.45,0.49,29.9,0.67
2025-05-08,16:00,77,204.9,34.7,39.8,78.63,0.31,62.9,0.26,16.2,0.67
2025-05-08,17:00,77,40.6,33.0,34.0,80.47,0.06,64.38,0.05,3.3,0.67
2025-05-09,05:00,77,6.8,26.3,26.5,82.85,0.01,66.28,0.01,0.6,0.67
2025-05-09,06:00,77,131.5,27.5,30.8,81.49,0.2,65.19,0.16,10.7,0.67
2025-05-09,07:00,77,354.1,29.6,38.4,79.07,0.53,63.26,0.44,28.1,0.67
2025-05-09,08:00,77,570.0,32.3,46.6,76.49,0.86,61.19,0.72,44.1,0.67
2025-05-09,09:00,77,760.9,34.1,53.1,74.42,1.15,59.54,0.97,57.6,0.67
2025-05-09,10:00,77,891.6,35.1,57.4,73.07,1.36,58.45,1.14,66.5,0.67
2025-05-09,11:00,77,979.5,35.8,60.3,72.15,1.5,57.72,1.25,72.4,0.67
2025-05-09,12:00,77,956.6,36.1,60.0,72.25,1.46,57.8,1.22,70.7,0.67
2025-05-09,13:00,77,839.0,35.9,56.9,73.24,1.28,58.59,1.07,62.7,0.67
2025-05-09,14:00,77,668.7,35.2,51.9,74.81,1.01,59.85,0.85,50.8,0.67
2025-05-09,15:00,77,478.3,34.5,46.5,76.53,0.72,61.22,0.6,37.0,0.67
2025-05-09,16:00,77,244.1,33.5,39.6,78.7,0.37,62.96,0.31,19.3,0.67
2025-05-09,17:00,77,51.5,31.9,33.2,80.74,0.08,64.59,0.06,4.1,0.67
2025-05-10,05:00,77,6.2,27.0,27.1,82.66,0.01,66.13,0.01,0.5,0.67
2025-05-10,06:00,77,130.2,27.6,30.9,81.46,0.19,65.17,0.16,10.6,0.67
2025-05-10,07:00,77,345.2,29.2,37.8,79.27,0.52,63.41,0.43,27.4,0.67
2025-05-10,08:00,77,586.6,31.0,45.6,76.79,0.88,61.44,0.74,45.5,0.67
2025-05-10,09:00,77,766.5,32.6,51.7,74.87,1.16,59.89,0.97,58.3,0.67
2025-05-10,10:00,77,903.9,34.1,56.7,73.29,1.38,58.63,1.15,67.6,0.67
2025-05-10,11:00,77,975.2,35.5,59.9,72.28,1.49,57.82,1.25,72.1,0.67
2025-05-10,12:00,77,906.0,36.6,59.3,72.47,1.38,57.98,1.16,67.2,0.67
2025-05-10,13:00,77,797.5,37.4,57.3,73.09,1.22,58.47,1.02,59.5,0.67
2025-05-10,14:00,77,611.5,37.7,53.0,74.46,0.93,59.57,0.78,46.3,0.67
2025-05-10,15:00,77,404.3,37.5,47.6,76.16,0.61,60.93,0.51,31.1,0.67
2025-05-10,16:00,77,215.9,36.6,42.0,77.95,0.32,62.36,0.27,16.9,0.67
2025-05-10,17:00,77,46.4,34.0,35.2,80.11,0.07,64.09,0.06,3.7,0.67
